B1Y2H6	B1Y2H6
Q09879	Q09879
P81380	P81380
Q08156	Q08156
O64888	O64888
O30853	O30853
Q0JA82	Q0JA82
G5EFD2	G5EFD2
A5CPG8	A5CPG8
Q1H169	Q1H169
A5WBP5	A5WBP5
Q5RII9	Q5RII9
Q5RII9	Q4R407
Q5RII9	O75449
Q2N5X0	Q2N5X0
A4XAL2	A4XAL2
Q12542	Q12542
Q12542	Q12541
P0DXV0	P0DXV0
O94257	O94257
O30387	O30387
A3DF94	A3DF94
P42455	P42455
B3DX88	B3DX88
Q1QAF5	Q1QAF5
P18120	P18120
Q0AT09	Q0AT09
P48574	P48574
P48574	O85066
A7IEJ1	A7IEJ1
A7IEJ1	Q21CT1
A7IEJ1	Q1MA52
A7IEJ1	B7KZ04
A7IEJ1	A9VZG4
A7IEJ1	B1ZI64
A1K776	A1K776
A1K776	Q5P4A1
Q0STQ8	Q0STQ8
Q0STQ8	Q0TRD0
Q1IU64	Q1IU64
Q1D406	Q1D406
B7IDD1	B7IDD1
B7IDD1	A6LM87
Q2W3N1	Q2W3N1
A8DRH7	A8DRH7
Q2KVC1	Q2KVC1
A8GQK5	A8GQK5
A8GQK5	C3PM81
A8GQK5	C4K166
Q667F8	Q667F8
Q667F8	A1JPD0
Q667F8	Q1CAS0
Q667F8	P60957
Q667F8	P60955
Q667F8	B2TYR3
Q667F8	B6I6M3
Q667F8	P60960
Q667F8	Q3YY32
Q667F8	B7LNI3
Q667F8	Q2NRH2
Q667F8	A7MR30
Q667F8	Q57KB5
Q667F8	B5FUB0
Q667F8	Q5PEN5
Q667F8	A7ZQT4
Q667F8	C0PXJ0
Q667F8	B7MLH4
Q667F8	B5BFG7
Q667F8	B7LF05
Q667F8	B4TUM0
Q667F8	B5Z4E5
Q667F8	P60958
Q667F8	A8A3W1
Q667F8	P60959
Q667F8	Q0TE04
Q667F8	A8GIH8
B3SBB5	B3SBB5
Q2VG90	Q2VG90
Q4FTQ5	Q4FTQ5
B6K4J2	B6K4J2
B8GMV6	B8GMV6
B8GMV6	Q3J7W4
A0JVC9	A0JVC9
A0JVC9	A1R5J6
A0JVC9	B8HGZ8
P07867	P07867
P07867	O46559
P07867	P11150
Q5VXI9	Q5VXI9
Q5VXI9	Q3U4B4
Q3TYD6	Q3TYD6
O44952	O44952
B8F9K1	B8F9K1
A0A142ZC57	A0A142ZC57
Q08B63	Q08B63
Q08B63	E1C3U7
Q08B63	B5DF27
Q08B63	P58022
B2B403	B2B403
P75394	P75394
Q5JHG3	Q5JHG3
Q5JHG3	O59536
A0A1L2D3T3	A0A1L2D3T3
Q3EDG5	Q3EDG5
Q54BD5	Q54BD5
Q5ASK9	Q5ASK9
D0NLC2	D0NLC2
A0PMW8	A0PMW8
Q5H9Z7	Q5H9Z7
A8YVT2	A8YVT2
A8YVT2	Q1G9L4
A8L5A5	A8L5A5
Q5GT55	Q5GT55
Q5GT55	C0R443
Q2JRF7	Q2JRF7
Q2JRF7	Q31NM4
P74516	P74516
P09880	P09880
A1U0X2	A1U0X2
B1LA15	B1LA15
B1LA15	P50908
B1LA15	B9K6Z6
P06561	P06561
P06561	A4QI76
B0SM57	B0SM57
B0SM57	Q04U63
A6U1J4	A6U1J4
A6U1J4	Q2YXX2
A6U1J4	P66986
A6U1J4	P66987
A6U1J4	Q49XH8
A1UHJ6	A1UHJ6
A1UHJ6	B1MBV4
A1UHJ6	B8ZRB9
A1UHJ6	Q1B7H6
A1UHJ6	Q0SHZ5
A1UHJ6	P9WFX7
A1UHJ6	C1AT55
Q02584	Q02584
B0K2U1	B0K2U1
Q254S7	Q254S7
A3CRK8	A3CRK8
P57856	P57856
B8I0U9	B8I0U9
A5GES5	A5GES5
A5GES5	B9M5M0
A5GES5	Q39SQ9
A7HPD4	A7HPD4
Q492H3	Q492H3
B2UYE4	B2UYE4
B2UYE4	A6LPU5
Q59069	Q59069
B6ENE4	B6ENE4
B6ENE4	B7VJH5
B6ENE4	A5F928
P59878	P59878
P59878	P45142
P59878	A6VNE2
P59878	Q4QK43
P59878	A5UBU2
P59878	Q0I3P3
P59878	B0UU15
A4SRB7	A4SRB7
Q5QUC5	Q5QUC5
Q30RS1	Q30RS1
P52215	P52215
P52215	Q05741
P35050	P35050
A5EW39	A5EW39
C0Q8X7	C0Q8X7
B2V910	B2V910
A4VND8	A4VND8
P38585	P38585
P38585	P38160
A5IFN1	A5IFN1
A5IFN1	Q5X2M8
P47169	P47169
Q0BX37	Q0BX37
B5FFR4	B5FFR4
B5FFR4	Q5E430
A4J5C3	A4J5C3
B0U3F5	B0U3F5
B0U3F5	B2I621
Q04DA7	Q04DA7
Q1CR30	Q1CR30
Q4FP51	Q4FP51
Q2YCJ2	Q2YCJ2
Q2YCJ2	Q0AIM3
B9J6R7	B9J6R7
B9J6R7	C3MBY3
B9J6R7	Q2KDT8
A7X3Z2	A7X3Z2
A7X3Z2	A6U2X8
A7X3Z2	Q2FFM1
A7X3Z2	A5IU40
A7X3Z2	A8YY46
A8MFD2	A8MFD2
A5CSL4	A5CSL4
Q0RDX5	Q0RDX5
Q0RDX5	A8L6K0
B2GD80	B2GD80
Q310R5	Q310R5
Q49X96	Q49X96
Q49X96	Q4L610
Q49X96	Q2FYZ2
Q49X96	A5ISI5
Q49X96	Q2YXR3
Q49X96	Q5HGC9
Q49X96	A6QGK1
Q49X96	P65354
Q49X96	P65355
Q49X96	A8Z1X3
Q49X96	P65356
Q49X96	B9DPA1
Q49X96	Q5HPN8
O66638	O66638
A0QIR4	A0QIR4
A6LJ47	A6LJ47
P34884	P34884
P34884	P80177
P34884	Q02960
P34884	O55052
P27704	P27704
P27704	Q16659
Q54JQ1	Q54JQ1
P0C1T0	P0C1T0
P52713	P52713
A0K4M4	A0K4M4
A0K4M4	B1YTE9
A0K4M4	Q0BI73
A0K4M4	Q39JI1
A0K4M4	A9AH63
A0K4M4	B2JGI9
A0K4M4	A2S5A6
A0K4M4	Q62H98
A0K4M4	Q3JNT6
A0K4M4	A3NDE4
A0K4M4	Q2SZ45
A0K4M4	B2SX74
A0K4M4	B3R6Q0
A0K4M4	Q0K720
A0K4M4	Q46XF1
A0K4M4	A4G213
A2SLT0	A2SLT0
A2SLT0	A9BS40
A2SLT0	B1XX60
A2SLT0	A1WD47
A2SLT0	A1VTY5
A2SLT0	B9MIA2
A2SLT0	A1TWB8
A2SLT0	Q21RZ7
A6LIF1	A6LIF1
A6LIF1	B2RHP0
Q3A3F8	Q3A3F8
Q0DGU2	Q0DGU2
A4YH62	A4YH62
P26944	P26944
Q0SR96	Q0SR96
Q0SR96	Q0TNM7
Q2S3D8	Q2S3D8
A8GLJ4	A8GLJ4
A2X0R4	A2X0R4
Q09530	Q09530
O58690	O58690
Q5ZCI1	Q5ZCI1
Q03346	Q03346
O86737	O86737
B5EBP8	B5EBP8
B5EBP8	C6DZK3
B5EBP8	B3E3Y5
Q1MPC2	Q1MPC2
A7TE77	A7TE77
A1UKE3	A1UKE3
A1UKE3	A3Q4F8
C4Y9D5	C4Y9D5
Q1IKI5	Q1IKI5
C3MRB5	C3MRB5
C3MRB5	C3MXK4
C3MRB5	C4KIN0
C3MRB5	C3N7H2
Q59975	Q59975
Q59975	Q31RQ5
A6W2T3	A6W2T3
P0CZ80	P0CZ80
P0CZ80	A2RDH0
P0CZ80	Q48S61
P0CZ80	P0CZ81
P0CZ80	B5XME6
A5EXT0	A5EXT0
A6LDP9	A6LDP9
A6LDP9	Q64PP7
A6LDP9	Q5L9G0
A0B6K7	A0B6K7
Q5P6J9	Q5P6J9
B3R6S4	B3R6S4
A6T2A5	A6T2A5
A6T2A5	A4G8N3
B6EM43	B6EM43
B6EM43	A5F523
B6EM43	B5FBN2
B6EM43	B2VJW8
B6EM43	Q1LU61
B6EM43	A1JSD4
B6EM43	A7FNT6
B6EM43	Q1C2P2
B6EM43	Q1CCN9
B6EM43	B2U3J6
B6EM43	A4TGU1
B6EM43	Q31VP4
B6EM43	Q664L9
B6EM43	B1JIQ3
B6EM43	Q3IJC5
B6EM43	A0KN29
B6EM43	A4SK24
B6EM43	B5R2D6
B6EM43	A7ZSR5
B6EM43	B5R7M7
B6EM43	P0A6D9
B6EM43	B4TKR3
B6EM43	B7NMF3
B6EM43	P63602
B6EM43	B7M1U2
B6EM43	B1X737
B6EM43	A8GKQ8
B6EM43	A4WFH8
B6EM43	C4LB08
B6EM43	A3DA15
B6EM43	A6WTR2
B6EM43	A9L695
B6EM43	Q088S7
B6EM43	B0TL77
B6EM43	A4YBT1
B6EM43	A8G196
B6EM43	Q0HDV6
B6EM43	Q0I053
B6EM43	B4S0F6
B6EM43	A1SB14
B6EM43	P57925
B6EM43	B0UTE7
B6EM43	A6VKZ6
B6EM43	Q65R34
B6EM43	A5UG09
B6EM43	P43880
B6EM43	A5UAU9
A5FRZ4	A5FRZ4
A5FRZ4	Q3Z991
Q58835	Q58835
A4FBE7	A4FBE7
Q2JKT7	Q2JKT7
B7GHE3	B7GHE3
A4J3D2	A4J3D2
P80008	P80008
Q0TNY3	Q0TNY3
O05272	O05272
A2BP19	A2BP19
A2BP19	A8G2N0
A2BP19	Q31CV9
Q3Z727	Q3Z727
P22768	P22768
Q2G9Z6	Q2G9Z6
B1AWN4	B1AWN4
Q00804	Q00804
Q00804	P20020
Q00804	Q64542
Q00804	P23634
P54678	P54678
A7KAJ9	A7KAJ9
P44875	P44875
Q3HKH9	Q3HKH9
Q3HKH9	A3PS65
Q2GIG2	Q2GIG2
Q2GIG2	Q5FF66
Q2GIG2	Q2GHX3
Q2GIG2	B9KH09
Q04S16	Q04S16
P84582	P84582
A7NIR1	A7NIR1
A7NIR1	A5UQN5
P12522	P12522
P12522	P11718
P96379	P96379
P9WQ41	P9WQ41
P9WQ41	P9WQ40
Q28FT4	Q28FT4
P30666	P30666
O67581	O67581
A5G320	A5G320
Q28GW8	Q28GW8
Q5L1G9	Q5L1G9
B3EG68	B3EG68
B1HY21	B1HY21
P37353	P37353
A4T183	A4T183
A4T183	A0QRH1
A4T183	A1UAY5
A4T183	A5TZT8
A4T183	Q5YPB0
B5XNX1	B5XNX1
O74314	O74314
C4Z0T6	C4Z0T6
O67606	O67606
B7VAU6	B7VAU6
B7VAU6	Q1I4X3
B7VAU6	A6V1K5
B7VAU6	A4XSY1
P05694	P05694
B3QMF6	B3QMF6
B3QMF6	Q3AQC3
B3QMF6	B4SD42
Q04SB8	Q04SB8
B1XSH9	B1XSH9
B1XSH9	A0KBF2
B1XSH9	Q1H4X2
B1XSH9	A4G977
B1XSH9	Q2Y5Z1
B1XSH9	B7J551
B1XSH9	B5EN11
B1XSH9	B4E800
B1XSH9	Q0BAY8
B1XSH9	Q47JN4
B1XSH9	Q39BZ1
B1XSH9	A3MRQ4
B1XSH9	A2S860
B1XSH9	Q62EZ1
B1XSH9	A1V7L5
B1XSH9	A3NQ73
B1XSH9	Q3JX94
B1XSH9	A4JIQ4
B1XSH9	A1KS98
B1XSH9	B4RQ36
B1XSH9	A9M1V8
B1XSH9	Q21RM4
B1XSH9	A1W3X4
B1XSH9	A2SKW6
B1XSH9	B1Y6S3
B1XSH9	Q476V0
B1XSH9	Q0KF39
Q1IGZ0	Q1IGZ0
Q1IGZ0	Q48PU6
Q1IGZ0	Q4KKK8
Q1IGZ0	Q5H503
Q1IGZ0	Q3BNZ3
Q1IGZ0	Q2P7S3
B1VF43	B1VF43
B1VF43	Q4JTI5
Q2RP84	Q2RP84
A1SMU5	A1SMU5
Q09325	Q09325
Q09325	P27808
Q3A503	Q3A503
B2V267	B2V267
A7NBS1	A7NBS1
A7NBS1	B2SG23
A7NBS1	A0Q6S4
A5VKT6	A5VKT6
B1ZT51	B1ZT51
Q1QAN0	Q1QAN0
Q1QAN0	Q4FT85
Q3K0P1	Q3K0P1
A7I0Q3	A7I0Q3
Q319I4	Q319I4
Q319I4	Q0IC70
Q319I4	Q3ALB4
Q319I4	A2CB74
A5IJD4	A5IJD4
A9JSE7	A9JSE7
A5PKJ4	A5PKJ4
A5PKJ4	P0C865
Q54TN4	Q54TN4
Q02252	Q02252
A1WWV9	A1WWV9
B0UIW7	B0UIW7
B0UIW7	A9W8W7
B0UIW7	B8IU32
A7HV69	A7HV69
Q1BZN5	Q1BZN5
Q1BZN5	Q39L16
Q1BZN5	Q0BJQ6
Q1BZN5	B1YQ54
Q0SS32	Q0SS32
Q50746	Q50746
A8I831	A8I831
A8I831	P94328
A8I831	B8IPA1
B6YUR8	B6YUR8
B6YUR8	Q5JHC0
B6YUR8	O58843
P50996	P50996
P50996	P20648
P50996	P19156
P50996	P09626
Q3B1F4	Q3B1F4
Q3B1F4	B3EL39
Q3B1F4	A4SGM9
B4UKF2	B4UKF2
B4UKF2	B8JCV2
B4UKF2	A7HIX9
B4UKF2	Q1CWT2
P95442	P95442
Q4WBW4	Q4WBW4
Q4WBW4	Q0C8Z1
Q3KD08	Q3KD08
A6U839	A6U839
A6U839	C3MAW0
Q1KLR6	Q1KLR6
Q1KLR6	P56819
Q1KLR6	P56818
P59342	P59342
P26174	P26174
P24131	P24131
A7FH78	A7FH78
A7FH78	Q1C6T8
A7FH78	Q1CI76
A7FH78	A4TLL5
A7FH78	Q669R9
Q0J0G2	Q0J0G2
B7H3S4	B7H3S4
B7H3S4	B2HYX9
B7H3S4	B0VR41
B7H3S4	A3M4U4
B3EI42	B3EI42
Q58692	Q58692
A5CWW0	A5CWW0
D5DIV9	D5DIV9
Q255H0	Q255H0
B0JX07	B0JX07
A6QBZ9	A6QBZ9
P22806	P22806
A7FKM8	A7FKM8
A7FKM8	A1JS67
A7FKM8	B2K8T1
A7FKM8	A9R3C9
A7FKM8	Q1CFQ4
A7FKM8	A4TNQ5
A7FKM8	Q66D66
A7FKM8	B1JSS3
E6MWF8	E6MWF8
C7C422	C7C422
Q2RNG5	Q2RNG5
P47231	P47231
B1XV76	B1XV76
I0J1I6	I0J1I6
Q5BAB7	Q5BAB7
B8NYD8	B8NYD8
B8NYD8	Q2TYT2
P79621	P79621
P79621	P33076
Q40778	Q40778
P0A3V4	P0A3V4
Q59757	Q59757
Q3MB82	Q3MB82
Q3MB82	P28594
Q58425	Q58425
P20074	P20074
A6UQC1	A6UQC1
A6UQC1	A4FW46
A0AHT7	A0AHT7
A0AHT7	C1L299
A8IG00	A8IG00
A8IG00	A7IGB2
Q46JG6	Q46JG6
Q46JG6	A2C471
B0K1A1	B0K1A1
O33855	O33855
A0A194W8T8	A0A194W8T8
O51799	O51799
P28810	P28810
B6J7H5	B6J7H5
Q2W2V2	Q2W2V2
Q2ISK2	Q2ISK2
Q2ISK2	Q1QQB5
Q2ISK2	A5ED38
Q2ISK2	A4Z082
Q2ISK2	B6JCC3
Q2ISK2	Q131Q8
Q2JY34	Q2JY34
Q12B26	Q12B26
Q53062	Q53062
Q53062	C5MRT8
A4QDF8	A4QDF8
A6US67	A6US67
A6US67	A9A661
A6US67	A4FYQ8
A1W0W6	A1W0W6
A1W0W6	A8FN28
A7EVF4	A7EVF4
Q58E95	Q58E95
O88941	O88941
Q01986	Q01986
Q01986	P31938
Q01986	P29678
Q01986	Q05116
Q01986	Q1HG70
Q01986	P36507
Q01986	Q63932
Q01986	P36506
B4F088	B4F088
B0RIJ0	B0RIJ0
B0RIJ0	A5CS54
A7HK75	A7HK75
B0S986	B0S986
B0S986	Q04V92
B0S986	Q04Y84
B0S986	B0SRS0
Q54DF2	Q54DF2
Q5NIG3	Q5NIG3
A4T324	A4T324
A4T324	A1T3B5
A4T324	P64708
A4T324	A0QLK5
A4T324	A1KFW0
A4T324	C1AKG4
A4T324	P54138
A4T324	A1UAM8
A4T324	A5TZL4
A4T324	A5WJJ8
A4T324	C6DT68
A4T324	A0PVZ1
D7B6L8	D7B6L8
A1SPL0	A1SPL0
P65446	P65446
P65446	P0A086
Q4J9L3	Q4J9L3
Q47EU6	Q47EU6
F1R777	F1R777
Q09438	Q09438
P14827	P14827
Q65S86	Q65S86
Q60367	Q60367
C3LWV8	C3LWV8
Q16I17	Q16I17
Q16I17	B4PNE2
Q16I17	B3P538
B8FRM1	B8FRM1
B8PBR2	B8PBR2
B5YGA0	B5YGA0
B0SU49	B0SU49
A6T655	A6T655
A6T655	A7MKY0
A7X306	A7X306
A7X306	Q2FGC5
A7X306	Q2FXX8
A7X306	Q5HNU8
A7X306	Q4L6V0
Q5LKW0	Q5LKW0
P80653	P80653
Q503J2	Q503J2
Q64PY6	Q64PY6
Q1IYK3	Q1IYK3
A2C466	A2C466
B2I9M4	B2I9M4
B2I9M4	B2FRX1
B2I9M4	Q2P682
B2I9M4	Q4UX36
Q3MGJ7	Q3MGJ7
Q12626	Q12626
A0M0J2	A0M0J2
B1KU74	B1KU74
B1KU74	A5I7X8
B1KU74	C1FNK7
A0AKV5	A0AKV5
Q1RKA5	Q1RKA5
Q1RKA5	A8GPW1
Q1RKA5	A8EZX3
Q1RKA5	Q4UK49
Q1RKA5	A8F2R3
Q1RKA5	B0BV80
Q4ULZ7	Q4ULZ7
A8MJT5	A8MJT5
A8MJT5	A6TK84
A4XJ81	A4XJ81
A4XJ81	B9MLD4
B2HI05	B2HI05
A8ACZ3	A8ACZ3
A8ACZ3	A4WFX5
A8ACZ3	B2VFE0
A8ACZ3	A6TGM3
A8ACZ3	P0A2H7
A8ACZ3	A8G8D0
A8ACZ3	A0KEL0
A8ACZ3	Q5E8X7
A8ACZ3	B6EGU1
A8ACZ3	Q31UE3
A8ACZ3	Q0SZ35
A8ACZ3	Q3YVC2
A8ACZ3	Q1C2C3
A8ACZ3	A7MQM5
A8ACZ3	Q1CNA0
A8ACZ3	A8A6V0
A8ACZ3	Q66FR9
A8ACZ3	A1AI32
A8ACZ3	Q1R467
A1CTK4	A1CTK4
A1CTK4	B0Y7U1
A1CTK4	A1DMV3
A1CTK4	B8NPA4
A1CTK4	Q0CI21
O74976	O74976
P21410	P21410
P21410	Q1C607
P21410	Q56927
P21410	Q1CJS9
P21410	Q668Q3
Q049B3	Q049B3
P00454	P00454
O51900	O51900
P39676	P39676
F4J9Q6	F4J9Q6
P21863	P21863
M4VQY9	M4VQY9
Q5P4H6	Q5P4H6
A7H026	A7H026
A1SR38	A1SR38
Q30QP2	Q30QP2
Q09509	Q09509
O65269	O65269
A1A171	A1A171
A4J3F5	A4J3F5
B0JUP8	B0JUP8
Q21XW7	Q21XW7
Q21XW7	A1VKP2
Q5YS09	Q5YS09
Q5LWT9	Q5LWT9
Q5LWT9	Q16DL0
Q5LWT9	Q3IY64
Q5LWT9	A3PFL2
A0A386JVA3	A0A386JVA3
A0A386JVA3	A0A343W970
Q12473	Q12473
P42577	P42577
P42577	P49948
P42577	P07798
C3P858	C3P858
C3P858	C3LKJ6
C3P858	C1ES77
C3P858	B7HP29
C3P858	B9IYP4
C3P858	Q63C61
Q18JB5	Q18JB5
A3QA17	A3QA17
A3QA17	A8FQV1
A3QA17	B1KJC0
Q4WAW5	Q4WAW5
P21348	P21348
P21348	Q49168
P21348	Q57766
E6UUM7	E6UUM7
Q58571	Q58571
A3MTM6	A3MTM6
A3MTM6	B1YCY7
B9A1Q4	B9A1Q4
C6E5H7	C6E5H7
O26144	O26144
P39466	P39466
A2T365	A2T365
P48337	P48337
Q3J8T8	Q3J8T8
Q2S3N9	Q2S3N9
Q1J0P6	Q1J0P6
Q06J18	Q06J18
B0C385	B0C385
P22705	P22705
P22705	B2J1A0
P22705	Q3M5C8
Q110H3	Q110H3
Q1IHH5	Q1IHH5
O31718	O31718
O31718	A8FCR6
O31718	Q65K49
B0C118	B0C118
B0C118	B8HNJ0
B0C118	Q3MBJ9
C1L1G4	C1L1G4
Q5P7J1	Q5P7J1
A1R4F7	A1R4F7
A7GZM1	A7GZM1
A4J072	A4J072
A4J072	Q0BP72
Q2WBG8	Q2WBG8
C4ZBW8	C4ZBW8
A0AKE1	A0AKE1
A0AKE1	B8DH88
A0AKE1	Q65JY8
A0AKE1	Q636A8
A0AKE1	A9VU80
A0AKE1	Q07876
A0AKE1	A7Z4D7
A0AKE1	Q5L0Y4
A0AKE1	B7GGJ0
A0AKE1	C3P688
A0AKE1	A0RHT9
A0AKE1	B7JK06
A0AKE1	P62468
A0AKE1	B7IVF3
A0AKE1	C1EPT2
A0AKE1	B7HM39
A0AKE1	A7GRP4
A0AKE1	O07104
A0AKE1	O07665
Q0AJD3	Q0AJD3
Q1QZ91	Q1QZ91
B8GQ90	B8GQ90
O77264	O77264
P0DX92	P0DX92
P0DX92	P46850
Q0TIR3	Q0TIR3
Q24UN5	Q24UN5
Q1QHP5	Q1QHP5
Q1QHP5	B6JIZ7
Q1QHP5	B3QHS1
Q1QHP5	Q3SP12
Q1QHP5	A4YMC5
Q1QHP5	A5ERK2
B3E789	B3E789
A4VCH0	A4VCH0
A4VCH0	Q5R921
P50250	P50250
Q63J47	Q63J47
Q47GY0	Q47GY0
A4G4P0	A4G4P0
Q06016	Q06016
Q06016	Q06015
P17513	P17513
P17513	P29021
P17513	Q05539
Q0U2R3	Q0U2R3
I1BJ58	I1BJ58
P69478	P69478
O66682	O66682
Q5C9L6	Q5C9L6
Q54433	Q54433
O51645	O51645
A0M4U6	A0M4U6
Q0RDM7	Q0RDM7
Q0RDM7	Q2J6Y5
Q0RDM7	A8L588
Q03VT9	Q03VT9
P31038	P31038
P31038	Q1RHB9
Q0VCW4	Q0VCW4
Q0VCW4	P20132
A3DF88	A3DF88
A6WEN1	A6WEN1
A6WEN1	Q2JEZ1
A6WEN1	A0JYG5
A6WEN1	A1R844
A6WEN1	B8HBL4
A6WEN1	A9WMN9
O67140	O67140
A9KW79	A9KW79
A9KW79	Q0HNW1
A9KW79	A3DA84
A4WTS8	A4WTS8
A4WTS8	Q3J3V1
Q1QJ74	Q1QJ74
Q1QJ74	Q3SU34
Q5Z6B1	Q5Z6B1
Q057N5	Q057N5
C4K3B1	C4K3B1
B2SJJ1	B2SJJ1
B2SJJ1	B2FKF0
B2SJJ1	Q4UTC9
B2SJJ1	Q3BUZ3
P0DOV7	P0DOV7
Q5RFU0	Q5RFU0
Q5RFU0	P70665
Q57YZ9	Q57YZ9
P44830	P44830
Q5ZIZ2	Q5ZIZ2
P07509	P07509
P07509	Q19VG9
P07509	P28758
P07509	O42724
P9WGE6	P9WGE6
P9WGE6	P47201
P9WGE6	P46728
P9WGE6	P53647
P61503	P61503
Q4P9E5	Q4P9E5
Q1CT37	Q1CT37
Q1CT37	B2USZ6
Q1CT37	O25503
Q1CT37	Q17WL9
Q1CT37	B6JM63
Q03YP0	Q03YP0
A3D5Y2	A3D5Y2
Q5XCY8	Q5XCY8
Q5XCY8	Q1JHP3
Q5XCY8	A2RFD0
Q5XCY8	B8ZPV9
Q5XCY8	Q48UE1
Q5XCY8	P0DA73
Q5XCY8	B2IPZ1
Q5XCY8	A3CNX3
Q5XCY8	Q03JF6
Q5XCY8	B9DRS2
Q5XCY8	C1CEA4
Q5XCY8	A8AY10
Q5XCY8	B5E4M9
P49422	P49422
O23273	O23273
Q0UHL8	Q0UHL8
Q0UHL8	Q1E9L2
Q0UHL8	Q5AW32
A3DMS6	A3DMS6
Q54PW5	Q54PW5
O67125	O67125
A6QGG4	A6QGG4
A6QGG4	P63981
A6QGG4	P0C1P9
A6QGG4	Q4L5W6
A6QGG4	A7X1P4
Q1CLD4	Q1CLD4
Q1CLD4	A7MEN4
Q1CLD4	A9MNS1
Q1CLD4	Q57SU1
Q1CLD4	A4TPK8
Q1CLD4	P63989
Q1CLD4	Q66DZ7
Q1CLD4	A7ZWJ6
Q1CLD4	A1A7U2
Q1CLD4	P59477
Q1CLD4	Q1RFU0
Q1CLD4	Q32J17
Q1CLD4	Q3Z5A4
Q1CLD4	A8AKQ2
Q1CLD4	Q1C4D9
Q1CLD4	A8GAC8
A0A0H2ZGN6	A0A0H2ZGN6
Q4P9P3	Q4P9P3
Q0SXE3	Q0SXE3
Q0SXE3	Q3YUK4
Q0SXE3	P58162
Q0SXE3	Q0T9Q5
Q0SXE3	P36655
Q0SXE3	Q31T72
Q0SXE3	A8AMR4
Q0SXE3	A7MMC7
Q0SXE3	A6TH46
A8ABM7	A8ABM7
Q2IMC5	Q2IMC5
B7NFI6	B7NFI6
B7NFI6	A8GLH9
B7NFI6	B6I4M4
B7NFI6	A4WGB6
B7NFI6	B7LVG2
B7NFI6	Q31UA6
B7NFI6	Q32A57
B7NFI6	Q0SZ73
B7NFI6	P0A6M7
B7NFI6	Q3YV89
B7NFI6	A7MQD6
B7NFI6	Q2NQS5
B7NFI6	B5F000
B7NFI6	B7L9D6
B7NFI6	B5XZI4
B7NFI6	Q57HI8
B7NFI6	A7FCQ4
B7NFI6	B7N2M8
B7NFI6	A6TG77
B7NFI6	B5RFE5
B7NFI6	Q1C247
B7NFI6	C5A055
B7NFI6	B4SZX0
B7NFI6	A4TSF7
B7NFI6	B1XB55
B7NFI6	A9MZA2
B7NFI6	B1JR03
B7NFI6	A8A6Y8
B7NFI6	C0Q3J4
B7NFI6	A1AI64
B7NFI6	P58533
B7NFI6	B1IVJ1
Q1JEU0	Q1JEU0
Q1JEU0	Q1J4K7
Q1JEU0	B8ZM41
Q1JEU0	P0DA81
Q1JEU0	B5XIM6
Q1JEU0	A4W4G5
Q1JEU0	C0MF91
Q1JEU0	B9DTB9
Q1JEU0	C1CFL4
Q1JEU0	A8AZ80
Q1JEU0	P63999
Q1JEU0	Q04JC5
Q1JEU0	C1C8N4
Q1JEU0	A2RHI6
Q1JEU0	Q033A2
Q1JEU0	P63998
Q1JEU0	Q3JZ09
Q61010	Q61010
Q1E2F4	Q1E2F4
A6L083	A6L083
C5BWT4	C5BWT4
Q3B6R4	Q3B6R4
Q3B6R4	A4SCF3
Q3B6R4	Q3AUE4
Q3B6R4	B3EE57
Q46JT6	Q46JT6
Q46JT6	Q3AI71
Q46JT6	Q0IBN9
Q46JT6	Q3AZ20
A9M8W0	A9M8W0
A9M8W0	C0RHE3
A9M8W0	A5VP09
A9M8W0	B0CKC0
A9M8W0	Q1MKN4
A9M8W0	B5ZS68
A9M8W0	B9JAL7
A9M8W0	A7IPK6
A9M8W0	A1URW6
A9M8W0	B8GXC4
A9M8W0	B4RGW0
A9M8W0	B0T3X7
A9M8W0	A5EEQ0
A9M8W0	Q1QQ40
A9M8W0	Q07SR3
A9M8W0	A4YQ36
B8HWL8	B8HWL8
B8HWL8	B0C8J3
B8HWL8	B1WWM7
B8HWL8	B1XKC5
B8HWL8	B7JVJ6
B8HWL8	Q2JTX2
Q5ZIU3	Q5ZIU3
Q5ZIU3	Q5U4C9
P52407	P52407
P13537	P13537
P13537	B9K884
P13537	A5IM81
P13537	A5D5K0
P13537	Q3Z7S9
P13537	A5FQQ5
P13537	B8G1W4
P13537	A4J0Z5
P13537	Q3A9P8
P13537	B9MQH1
P13537	Q3A9R3
P13537	A4XI37
P13537	A7I3U7
P13537	A1WVC4
P13537	A1WVD6
P13537	Q1H4Q1
P13537	Q0AIJ7
P13537	Q0K5Z9
P13537	A1TJ05
P13537	A1WHC3
P13537	Q47JA5
P13537	A1ALS6
P13537	A4G9U0
P13537	A4SUU7
P13537	A6T3K6
P13537	Q39KI2
P13537	A2S7F9
P13537	Q62GK3
P13537	A1V8A5
P13537	Q1BRT3
P13537	A3NEI1
P13537	A1KB29
P13537	Q63PZ6
P13537	A4JAM5
P13537	Q3IJV1
P13537	A1AX82
P13537	A5CW32
P13537	A1AVJ8
P13537	B4SBU5
P13537	Q3APH1
P13537	B3EH93
P13537	P60339
P13537	Q5SHN6
P13537	P60338
P13537	B0RU96
P13537	Q3BWY6
P13537	P42473
P13537	Q605B0
P13537	Q11HA6
P13537	Q0I1U9
P13537	B0UV21
P13537	A3N246
P13537	B7H1K5
P13537	O31300
P13537	Q1LSY4
