P21215	P21215
Q47BK5	Q62HL4
Q47BK5	Q63WI3
Q47BK5	A0K9T5
Q47BK5	B4E8Z7
Q47BK5	A4XQV5
Q47BK5	Q48NK6
Q47BK5	B7V0A3
Q47BK5	Q02GB7
Q47BK5	Q1I4S5
Q47BK5	A1K4R7
Q47BK5	A5VY52
Q47BK5	A6VBU7
Q47BK5	B0KM84
Q47BK5	B1JF83
Q47BK5	Q1R0B5
Q47BK5	Q3SHS3
Q47BK5	Q4US40
Q47BK5	Q3BW42
Q47BK5	Q5H2E1
Q47BK5	B4SP18
Q47BK5	B2FTJ0
Q47BK5	Q5FAF5
Q47BK5	A9M1J7
Q12WA2	Q12WA2
Q12WA2	A0B7B7
Q12WA2	O30250
Q04YW2	Q04YW2
Q04YW2	Q04UL2
Q2JS69	Q2JS69
Q2JS69	P58666
Q2JS69	B1WQF1
Q2JS69	B8HSI6
Q2JS69	Q2JPZ9
Q2JS69	Q5N3W3
Q2JS69	Q3AK30
Q2JS69	B0JJJ8
Q2JS69	Q3MG27
P65185	P65185
P65185	B6JMP4
P65185	B9KD74
P65185	A7ZCD0
P65185	A7GXB5
P65185	A7H3F3
P65185	Q5HUR4
O27656	O27656
Q3ZZQ3	Q3ZZQ3
Q3ZZQ3	Q3Z960
Q4FLN8	Q4FLN8
C6A2Q1	C6A2Q1
C6A2Q1	B6YVU5
C6A2Q1	C5A5D0
P16912	P16912
P75308	P75308
P75308	P47572
A3DND3	A3DND3
D4GSE6	D4GSE6
Q1MRL0	Q1MRL0
P50053	P50053
P50053	Q5RD71
P50053	Q02974
Q4W557	Q4W557
Q3U8K7	Q3U8K7
Q3U8K7	Q4FZB7
Q3U8K7	P0C2N5
Q3UVC0	Q3UVC0
P70712	P70712
P70712	A8XKT0
P70712	A9V3C0
P85430	P85430
B2KPR3	B2KPR3
P0CO57	P0CO57
A7HM89	A7HM89
A7HM89	A8F6M1
O68433	O68433
P25052	P25052
Q28HC6	Q28HC6
Q28HC6	Q4QQY7
Q28HC6	Q23623
A1U6U9	A1U6U9
Q04LH9	Q04LH9
Q04LH9	B5E320
Q04LH9	B1IAN9
Q04LH9	C1CJG8
Q04LH9	C1CQI2
Q0TLS2	Q0TLS2
Q0TLS2	P31548
Q0TLS2	Q57TF5
Q0TLS2	Q326G9
Q0TLS2	Q3Z5U5
Q0TLS2	Q2YLW6
Q0TLS2	Q11D92
Q0TLS2	Q0I354
Q0TLS2	Q0WJE4
Q0TLS2	Q2NVW9
Q0TLS2	Q1CMQ3
Q0TLS2	Q66EN1
Q42598	Q42598
O66883	O66883
Q5L4W8	Q5L4W8
Q5L4W8	B0B8T3
Q5L4W8	B0BAG2
Q5L4W8	O84713
A8ZXB6	A8ZXB6
B8DHN8	B8DHN8
B8DHN8	A0AI70
B8DHN8	Q1JK21
B8DHN8	P0C0E1
B8DHN8	P0DF98
B8DHN8	C1C5D8
B8DHN8	Q1JF14
B8DHN8	Q1J4W9
B8DHN8	A4VZE3
B8DHN8	Q5M1S9
B8DHN8	Q03MQ9
B8DHN8	B9DTJ5
B8DHN8	Q38WR8
B8DHN8	C1CPR1
B8DHN8	A5VJ93
B8DHN8	B2G6R3
B8DHN8	Q03F26
B8DHN8	Q3K3S4
B8DHN8	B4U4Y3
B8DHN8	Q04B36
B8DHN8	Q5FKR7
B8DHN8	Q1GAP9
B8DHN8	B8ZLG8
B8DHN8	Q04M73
B8DHN8	B7GH24
B8DHN8	Q5KWJ8
B8DHN8	A4IRH3
B8DHN8	Q5WEN8
B8DHN8	P80698
B8DHN8	C4L4J0
B8DHN8	B1YJW1
B8DHN8	B1MXT7
B8DHN8	Q1WU82
B8DHN8	A2RIM8
B8DHN8	Q031H9
B8DHN8	Q039K4
B8DHN8	Q03QN6
B8DHN8	Q4L716
B8DHN8	B7HQN3
B8DHN8	B9IZ48
B8DHN8	Q633X1
B8DHN8	A7X397
B8DHN8	A6U2E3
B8DHN8	Q2YTB4
B8DHN8	Q5HF97
B8DHN8	A6QHK9
B8DHN8	P66934
B8DHN8	P99080
B1ZW06	B1ZW06
Q63HD6	Q63HD6
Q607F5	Q607F5
Q5WAE0	Q5WAE0
O29011	O29011
Q0C406	Q0C406
Q0C406	O30971
O34204	O34204
O34204	P46799
O27088	O27088
Q49SP6	Q49SP6
Q49SP6	J7LP58
Q49SP6	J7LMP2
P0CL22	P0CL22
Q5WSX9	Q5WSX9
Q5WSX9	Q5X154
O04348	O04348
G9MAN7	G9MAN7
Q20351	Q20351
P39429	P39429
Q12463	Q12463
Q2U6Q1	Q2U6Q1
A0CC46	A0CC46
Q57AA4	Q57AA4
Q57AA4	A8IG13
Q57AA4	A6U5H7
Q57AA4	Q07V74
Q57AA4	Q21C37
Q57AA4	Q1QS68
B1VEE1	B1VEE1
B1VEE1	A4QHQ6
B1VEE1	Q5YNA5
Q0C600	Q0C600
Q0C600	Q0AK73
A6ZXD2	A6ZXD2
A6ZXD2	B3LH81
A6ZXD2	B4M703
A6ZXD2	B4N278
A6ZXD2	B3MYY4
A6ZXD2	O77263
A6ZXD2	B4L529
A6ZXD2	B4R338
A6ZXD2	Q2GS86
A6ZXD2	B6SHG7
A6ZXD2	Q67V78
A6ZXD2	P0CS80
A6ZXD2	B0WSB8
A6ZXD2	Q0IEN3
A6ZXD2	Q23126
A6ZXD2	Q1HPU2
A6ZXD2	Q2YDF1
P14890	P14890
P14890	P23119
P0A229	P0A229
P0A229	P0A9I8
P0A229	P0A230
G9AIU0	G9AIU0
G9AIU0	Q5QGZ8
G9AIU0	P32961
G9AIU0	P46010
G9AIU0	Q42965
A0RU82	A0RU82
Q2FT57	Q2FT57
Q0IP69	Q0IP69
Q0IP69	A8QW52
E1ACQ9	E1ACQ9
P06832	P06832
P06832	P68735
P06832	P68736
B3MCF3	B3MCF3
B3MCF3	B4J8A0
B3MCF3	Q28WL0
B3MCF3	B4MQL4
B3MCF3	B4P6V4
B3MCF3	Q3T0D3
B3MCF3	Q1LWX3
B3MCF3	Q5PPU8
Q5PP70	Q5PP70
Q5PP70	A2XMJ1
A1RRZ4	A1RRZ4
O21001	O21001
O21001	O47434
P48928	P48928
Q01562	Q01562
Q01562	O47492
Q01562	P05509
Q01562	Q36832
Q01562	Q5YF91
Q01562	Q5S589
Q01562	P26851
Q01562	P48930
Q01562	Q37598
Q01562	O63851
Q35542	Q35542
Q35542	P03912
Q35542	P11631
Q35542	P34194
Q35542	P55781
Q35542	Q2I3G5
Q35542	P92484
Q35542	Q38PR3
Q35542	Q591Y7
Q35542	P41308
Q35542	O79436
Q35542	O79410
Q35542	O78755
Q35542	O21406
Q35542	P48655
Q35542	A8DQK9
Q35542	A8DQI9
Q35542	Q34878
Q35542	P41298
Q35542	P24975
Q35542	Q5ZNA1
Q35542	Q576B5
Q35542	P03910
Q35542	P03911
Q35542	P03906
Q35542	O03204
Q35542	O79881
Q35542	O21334
Q35542	P03908
Q35542	O79555
A9M8Q9	A9M8Q9
A9M8Q9	A5VSQ0
Q0TR53	Q0TR53
P0A2U0	P0A2U0
P0A2U0	P0AFH0
P0A2U0	P0A2U1
Q5JEW1	Q5JEW1
Q5JEW1	O50131
P59779	P59779
P59779	B2G653
P59779	B1KXQ3
P59779	A3N1W5
P59779	B3GY96
P59779	A5UHA3
P59779	Q03DS0
P59779	Q65TN0
P59779	P65604
P59779	P44770
P59779	P99073
P59779	P08308
P59779	P0C6P3
P59779	Q4L9V8
P59779	O31018
P59779	A1KUZ7
P59779	A7FWM4
P59779	C3L179
P59779	A5I524
P59779	C1CHE7
P59779	C1CU67
P59779	O08322
P59779	Q03NY9
P59779	O86132
P59779	C0MBK6
P59779	Q5HCR3
P59779	A2RDJ1
P59779	P65601
P59779	B8ZPY8
P59779	P0C0D0
P59779	C0MD77
P59779	Q5XAY4
P59779	A4VU03
P59779	P65607
P59779	B9DUY9
P59779	A7ZVD3
P59779	B7MLQ9
P59779	B7M9L3
P59779	A8A810
P59779	A0KQG4
P59779	A4SHP4
P59779	A4TQQ1
P59779	Q66F14
P59779	P06960
P59779	Q08016
P59779	B8D9F3
P59779	Q31TJ4
P59779	Q328S8
P59779	Q3YU98
P59779	O53089
P59779	Q0SM07
P59779	O51897
P59779	B7J0T6
P59779	P0C2E4
P59779	Q0TUR4
P59779	P75473
P59779	Q01326
P59779	O86412
P59779	Q01322
P59779	O86385
P59779	O86408
P59779	Q01327
P59779	O86376
A9ERU2	A9ERU2
P0AFI1	P0AFI1
P0AFI1	P40149
Q0DZT4	Q0DZT4
O00750	O00750
P0C1E5	P0C1E5
D2X8K2	D2X8K2
Q65WW7	Q65WW7
Q65WW7	Q10E49
Q0RK33	Q0RK33
Q4FLP6	Q4FLP6
P9WIL1	P9WIL1
P9WIL1	P9WIL0
P38071	P38071
Q3AAM6	Q3AAM6
B1GZX5	B1GZX5
A5ILK1	A5ILK1
O25936	O25936
O25936	B5Z9G5
O25936	B2UVU9
P16292	P16292
A9NFF0	A9NFF0
O84242	O84242
Q54206	Q54206
Q54206	P0DW99
Q54206	B2GFZ7
Q54206	B1MKD7
Q54206	B2HRM4
Q54206	A0PLS8
Q54206	P0A575
Q54206	A1KG10
Q54206	C1AKL3
Q54206	A0QLF3
P0AEK4	P0AEK4
P0AEK4	P57353
P0AEK4	P44432
P0AEK4	P0AEK6
B2HGV4	B2HGV4
Q4FQC6	Q4FQC6
Q4FQC6	B7H1I0
Q4FQC6	B7I3P1
Q4FQC6	B2I2J9
Q4FQC6	B0VLX4
Q4FQC6	B0VE45
Q4FQC6	Q1Q8J9
Q4FQC6	A5WH99
Q4FQC6	A4STF2
Q4FQC6	A0KEL1
Q4FQC6	B0TLB9
Q4FQC6	Q08A39
Q4FQC6	A3Q8U4
Q4FQC6	A8FP63
Q4FQC6	Q0HPB7
Q4FQC6	Q0I0T3
Q4FQC6	A1RDW6
Q4FQC6	B1KCZ3
Q4FQC6	A1S1I8
Q4FQC6	C3LSI3
Q4FQC6	B7VGL4
Q4FQC6	A7N1D2
Q4FQC6	A5F465
Q4FQC6	A7MQP0
Q4FQC6	B6EGU2
Q4FQC6	Q32A21
Q4FQC6	A7ZU51
Q4FQC6	B5YY93
Q4FQC6	B7NV20
Q4FQC6	C5A020
Q4FQC6	B1XAK8
Q4FQC6	A1JIG4
Q4FQC6	P21177
Q4FQC6	Q1C2C4
Q4FQC6	B7NFE7
Q4FQC6	Q1CN99
Q4FQC6	B1LM32
Q4FQC6	Q66FR8
Q4FQC6	Q1R466
Q4FQC6	B1JP63
Q4FQC6	B7LTY9
Q4FQC6	Q57HM6
Q4FQC6	B5QW85
Q4FQC6	B5RFL6
Q4FQC6	Q5PKQ2
Q4FQC6	A8G8D1
Q4FQC6	B7UYR6
Q4FQC6	Q02PH8
Q4FQC6	Q4KFC4
Q4FQC6	C3K613
P80094	P80094
P19097	P19097
P19097	P43098
P19097	P15368
P19097	Q10289
B8G4W8	B8G4W8
B8G4W8	B9LHE7
Q5FA19	Q5FA19
Q03254	Q03254
Q60316	Q60316
Q473F6	Q473F6
Q473F6	B2T4Y1
Q473F6	Q13Y97
Q473F6	Q1LPH7
Q473F6	Q0KCD1
P18106	P18106
P49789	P49789
P49789	O89106
P49789	F4KEV7
P0A0W3	P0A0W3
P0A0W3	P56989
P0A0W3	P0A0W2
P0A0W3	P48375
P0A0W3	Q4WLV6
P0A0W3	P26883
P0A0W3	P62943
P0A0W3	Q62658
P0A0W3	P68107
P0A0W3	P68106
P0A0W3	Q554J3
A5EWL9	A5EWL9
A2XBT1	A2XBT1
Q5LT54	Q5LT54
Q5LT54	O68031
B0BUU0	B0BUU0
B0BUU0	Q1RJY6
B0BUU0	Q4UMW5
B0BUU0	C4K2K4
A1SAE2	A1SAE2
A1SAE2	A8FQV1
A1SAE2	B1KJC0
A1SAE2	A3QA17
A1SAE2	A0KIN9
A1SAE2	B6EIJ9
A1SAE2	B5FG96
A1SAE2	A6WSY9
A1SAE2	A3CZY6
A1SAE2	A0KSN0
A1SAE2	A4YAP3
A1SAE2	Q0HMS6
A1SAE2	Q0HR05
F6D9Q8	F6D9Q8
G5EDR5	G5EDR5
F8VPU6	F8VPU6
F8VPU6	P70398
Q15JF8	Q15JF8
P27241	P27241
A1XP58	A1XP58
A1XP58	A1CRJ0
A1XP58	Q4WJU8
A1XP58	O94218
A1XP58	Q0CRC9
A1XP58	Q2UK93
A1XP58	Q5BG78
A1XP58	G4ZHR2
Q4JC68	Q4JC68
P45704	P45704
Q54LH8	Q54LH8
O60064	O60064
P24197	P24197
Q08930	Q08930
P55183	P55183
P74306	P74306
P74306	Q38893
P31686	P31686
P12343	P12343
A0A977JPB5	A0A977JPB5
Q4FUL1	Q4FUL1
Q4FUL1	B0VRF9
Q4FUL1	A3M8N1
Q4FUL1	B0V530
Q4FUL1	Q1QDK1
Q4FUL1	Q1H0M3
Q4FUL1	B2V5V9
Q4FUL1	Q0A9A0
Q4FUL1	Q604P5
Q4FUL1	A1WY04
Q54K91	Q54K91
Q38VU9	Q38VU9
Q5ZI16	Q5ZI16
Q2KF83	Q2KF83
Q2KF83	A7EVF4
Q19426	Q19426
Q643C1	Q643C1
C8XJN6	C8XJN6
D7AWZ7	D7AWZ7
P31974	P31974
P14243	P14243
P29568	P29568
Q5SJE2	Q5SJE2
Q5SJE2	A7NFR2
Q5SJE2	A5UQK6
Q5SJE2	A9WGQ8
Q5SJE2	Q3ZZT1
Q5SJE2	Q3Z937
Q5SJE2	Q0VPK6
A0A291P0C1	A0A291P0C1
A0A291P0C1	Q5LKW0
P80185	P80185
P80185	O27229
Q17440	Q17440
B1YIT8	B1YIT8
Q1GYZ9	Q1GYZ9
Q2LR50	Q2LR50
Q5P6Z6	Q5P6Z6
Q5P6Z6	A1VST6
Q5P6Z6	Q46WZ4
Q5P6Z6	Q47AA4
Q5P6Z6	A1K3U6
Q5P6Z6	Q2KVG0
Q5P6Z6	A1KVL3
Q5P6Z6	Q5F6L8
Q5P6Z6	A1WC06
Q5P6Z6	B9MFR2
Q5P6Z6	Q3SMH3
Q5P6Z6	Q13TZ2
Q5P6Z6	B1YSS4
Q5P6Z6	A0K486
Q5P6Z6	B4E6J2
Q5P6Z6	Q62GS7
Q5P6Z6	Q1BZG3
Q5P6Z6	Q2SZI3
Q5P6Z6	A4JB94
Q5P6Z6	Q0A6K2
Q5P6Z6	Q604V7
Q5P6Z6	B7UZJ0
Q5P6Z6	Q02H28
Q5P6Z6	A6VB85
Q5P6Z6	A5W8Q0
Q5P6Z6	Q4K6J3
Q5P6Z6	C3KCT0
Q5P6Z6	A4VIH8
Q5P6Z6	Q3K744
Q5P6Z6	B0KFS6
Q5P6Z6	Q2S9Z2
Q5P6Z6	Q3J789
Q5P6Z6	Q31I59
A6LLF1	A6LLF1
A6LLF1	B7IHN7
B7JY20	B7JY20
B7JY20	O87890
B7JY20	Q31NA6
B7JY20	P54899
B7JY20	P59312
B7JY20	Q110V5
B7JY20	B1WYI6
B7JY20	B8HY92
B7JY20	A2C239
B7JY20	A8G4T4
B7JY20	A9BAE1
Q59928	Q59928
Q59928	P36839
Q058D5	Q058D5
Q058D5	Q65W16
Q058D5	B5XZ16
Q058D5	A6TGE4
Q058D5	Q32AB5
Q058D5	B7MI96
Q058D5	Q0SY34
Q058D5	B7LA60
Q058D5	Q3YV16
Q058D5	B5Z062
Q058D5	A1JI24
Q058D5	B7M714
Q058D5	A7FD01
Q058D5	C5A0Q9
Q058D5	Q1CBV4
Q058D5	B1XBC5
Q058D5	A9R514
Q058D5	A8A768
Q058D5	Q1CNQ3
Q058D5	B1IVB8
Q058D5	A4TRH3
Q058D5	P11447
Q058D5	Q66G70
Q058D5	A8AKW2
Q058D5	B6I5H6
Q058D5	B2VGA9
Q058D5	A9MHH3
Q058D5	Q57H93
Q058D5	B5FPX5
Q058D5	B4T0X1
Q058D5	A5UDR3
Q058D5	Q5PK73
Q058D5	A5UHW3
Q058D5	A9N0H0
Q058D5	P44314
Q058D5	C0Q476
Q058D5	A7ML84
Q058D5	B5BJN4
Q058D5	B4TQH6
Q058D5	A8GL81
Q058D5	Q0I2U1
Q058D5	A3N1I1
Q058D5	B0UTI4
Q058D5	A6VKY5
Q058D5	P57159
Q058D5	A0KFV4
Q058D5	A5F4Z3
Q058D5	C3LRV2
Q058D5	Q2NQZ1
Q058D5	C6DI79
Q058D5	C5BC57
Q058D5	B4F1G9
Q058D5	C4L7S8
Q058D5	A4SIM6
B0R7V5	B0R7V5
B0R7V5	Q5UZ47
B9KBV6	B9KBV6
B9KBV6	A5IK73
B9KBV6	B1L9E5
B1GZJ4	B1GZJ4
B3DUF9	B3DUF9
B6J3T7	B6J3T7
B6J3T7	B6J6K1
Q3IDI6	Q3IDI6
A1JRY4	A1JRY4
A1JRY4	B7LHX9
A1JRY4	A8A586
A1JRY4	B1IQ18
A1JRY4	Q1R651
A1JRY4	B5R1D8
A1JRY4	B4TXA5
A1JRY4	A8GKG0
A1JRY4	B2U2P9
A1JRY4	Q31VZ5
A1JRY4	Q3YWX7
A1JRY4	A8AQH6
A1JRY4	A7MPE1
A1JRY4	A7FNJ7
A1JRY4	Q1CCY1
A1JRY4	B7UK05
A1JRY4	B7MC45
A1JRY4	C5BF12
B8E0Z4	B8E0Z4
A4FZL8	A4FZL8
A4FZL8	Q58835
A4FZL8	A9A6N4
A4FZL8	A6VIV9
A4FZL8	A6URV6
A3MUS8	A3MUS8
A4YI75	A4YI75
A4YI75	Q4J8F1
A4YI75	A2BJL6
P98196	P98196
B8DE89	B8DE89
B8DE89	C1L2X6
B8DE89	C1CQW7
B8DE89	Q5LYN3
B8DE89	Q5M396
B8DE89	C1CEX8
B8DE89	A2RKV4
B8DE89	Q03VW0
B8DE89	P65464
B8DE89	P65465
B8DE89	Q04JV9
B8DE89	C1C7Z0
B8DE89	Q1JLT8
B8DE89	Q1J6Q7
B8DE89	A2REL5
B8DE89	Q48TP5
B8DE89	P0DC49
B8DE89	B5XLF2
B8DE89	P65467
B8DE89	C0MEX9
B8DE89	A4VUI1
B8DE89	A8YUF1
B8DE89	Q5FL42
B8DE89	Q1GB18
B8DE89	Q1WSZ5
B8DE89	B9DJN5
B8DE89	A7WZM9
B8DE89	A6TZL7
B8DE89	Q2G069
B8DE89	A5IQU2
B8DE89	A6QF47
B8DE89	A8Z012
B8DE89	B2G632
B8DE89	Q03SJ8
B8DE89	B2GAN2
B8DE89	A5VIJ8
B3DQN2	B3DQN2
B3DQN2	A1A2E8
B8G5Y3	B8G5Y3
Q2JHP5	Q2JHP5
A0JV94	A0JV94
A0JV94	A1R5F8
Q3B129	Q3B129
Q3B129	B4S6Q9
Q3B129	B3QLW4
Q3B129	A1BJX8
Q3B129	B4SH49
A6UB85	A6UB85
A6UB85	B0CHM0
A6UB85	Q1ME33
A6UB85	C3MEM9
A6UB85	B1ZGP4
A6UB85	B0UFC7
A6UB85	A6WZQ6
A6UB85	B2S6Q4
A6UB85	Q3STS8
A6UB85	A5EPK4
A6UB85	Q211T8
A6UB85	Q133X1
A6UB85	B6IRG2
A6UB85	Q2RVU4
A6UB85	A9IWA5
A6UB85	A1UTC5
A5IKI9	A5IKI9
B2S303	B2S303
P32090	P32090
P79280	P79280
O27860	O27860
B8D9M4	B8D9M4
B8D9M4	P57521
B8D9M4	B8D7X6
B8FMU1	B8FMU1
A6VZ84	A6VZ84
P73246	P73246
C1A482	C1A482
O26958	O26958
A8GS48	A8GS48
A8GS48	A8EYX8
A8GS48	Q4ULP7
A8AB26	A8AB26
B3LQ40	B3LQ40
B3LQ40	A6ZPQ2
B3LQ40	P40360
O75011	O75011
Q49408	Q49408
Q49408	P75389
P70352	P70352
P70352	Q0VC22
Q4JBG0	Q4JBG0
P70365	P70365
A0A2U1LIM9	A0A2U1LIM9
A0A2U1LIM9	A0A2U1KZS6
A0A2U1LIM9	A0A7T9QPQ1
A0A2U1LIM9	Q653S9
O97583	O97583
O97583	P52850
P28841	P28841
P28841	P16519
P28841	Q03333
A1RY04	A1RY04
I6TCK3	I6TCK3
A0A482PUS2	A0A482PUS2
A6GXW4	A6GXW4
B0RZQ3	B0RZQ3
Q3AUH7	Q3AUH7
Q3AUH7	Q3AGK2
Q3AUH7	B1WZL6
Q3AUH7	B8HV17
Q3AUH7	Q3MGE7
Q3AUH7	B1XLV0
Q3AUH7	B7K0A2
Q3AUH7	Q31RL0
Q3AUH7	Q5N2P4
Q3AUH7	Q46IA9
Q3AUH7	A2C5E6
Q3AUH7	A5GPI9
Q3AUH7	Q0I6C8
Q3AUH7	A5GWQ3
P0DOY1	P0DOY1
P40553	P40553
A4YIX5	A4YIX5
G4V4T7	G4V4T7
P43746	P43746
A7Z6F3	A7Z6F3
A7Z6F3	P54545
P26019	P26019
A1CNV8	A1CNV8
A1CNV8	Q4WRV2
A1CNV8	Q0CZN5
A1CNV8	P0C2N7
A1CNV8	Q0V1Z7
A1CNV8	A7F4L5
A1CNV8	A4QYM6
A1CNV8	A6RUH2
A1CNV8	Q4I830
Q2T9V8	Q2T9V8
Q54T76	Q54T76
P33316	P33316
Q01QM3	Q01QM3
Q5V3R2	Q5V3R2
Q60034	Q60034
C0LRA7	C0LRA7
A9GK58	A9GK58
P40319	P40319
P75457	P75457
P75457	P47477
Q12168	Q12168
Q09472	Q09472
Q09472	P45481
Q3IZP4	Q3IZP4
Q4G005	Q4G005
Q4G005	Q02870
Q4G005	P19447
Q4G005	P49135
Q4G005	O00835
Q4G005	O13768
Q4G005	Q00578
A0A0E0SNE8	A0A0E0SNE8
P19264	P19264
P19264	P0AEJ6
A0LW38	A0LW38
B0B7P7	B0B7P7
B0B7P7	Q3KM30
B0B7P7	B0BBW2
B0B7P7	Q5L6H2
A2STL6	A2STL6
A2STL6	B8GJL7
A1RRX4	A1RRX4
A1RRX4	C3NGY7
A1RRX4	Q4J8I4
A1RRX4	A4YI40
A1RRX4	A2BM70
A1RRX4	C3MQH9
A1RRX4	C3N6A0
A1RRX4	C3NEQ7
P67587	P67587
P67587	P67586
P40813	P40813
P40813	P07989
P34719	P34719
P34214	P34214
P34214	P53228
P34214	J9MJK9
P34214	A0A075DVI9
P34214	Q54UP4
P34214	B3R1I4
P34214	Q0K979
P34214	O42700
P34214	B1J623
P34214	A4XTM7
P34214	B3Q0T5
P34214	Q2K414
P34214	B9JAX6
P34214	B3GZQ2
P34214	B6ERE2
P34214	B9JST0
P34214	A6VYA4
P34214	P72797
P34214	Q5N127
P34214	B2J2D9
P34214	P58561
P34214	Q31C15
P34214	Q602L8
P34214	Q3KM49
P34214	Q255E4
P34214	Q058B4
P34214	B8EFD7
P34214	A1S414
P34214	A5F028
P34214	A9L4T6
P34214	C3LVN8
P34214	A8H1G4
P34214	A8FSH3
P34214	Q0HFX9
P34214	Q0HS72
P34214	A1RMN6
P34214	A4SK74
P34214	B5EUF3
P34214	Q4QLG9
P34214	B8F5Q3
P34214	A5UCY0
P34214	K0BE10
P34214	P0A871
P34214	P66955
P34214	Q0I1U0
P34214	B0UV30
P34214	A1JJD0
P34214	A6VLW0
P34214	Q65PZ8
P34214	B4F2V2
P34214	Q57TP8
P34214	Q5PDM6
P34214	Q3Z606
P34214	C4K4G2
P34214	Q5PCU4
P34214	P0A868
P34214	P0A867
P34214	A7FME9
P34214	Q66ET5
P34214	C5B7L0
P34214	Q15PR4
P34214	B3PDM9
P34214	Q1LU10
P34214	A0K9A9
P34214	A1WIS6
P34214	Q0BD43
P34214	B2JE74
P34214	Q39E45
P34214	B2T236
P34214	A9AIJ8
P34214	A1V2A0
P34214	Q142S4
P34214	A3NSY2
P34214	Q3JUL7
P34214	A3N794
P34214	Q63W00
P34214	A4JGM1
P34214	Q29593
P34214	Q2TBL6
P34214	P37837
P34214	B7UWP0
P34214	Q02NV3
P34214	A6V3U3
P34214	Q4ZV64
P34214	A1U1Y1
P34214	A9HYZ1
P34214	A1VJZ5
P34214	A2SKF9
P34214	Q2KVT3
Q65JE7	Q65JE7
Q65JE7	O31776
Q65JE7	Q67N85
Q65JE7	O58389
B8A4F4	B8A4F4
H2L045	H2L045
Q05187	Q05187
A7HMY3	A7HMY3
C3MMC3	C3MMC3
C3MMC3	Q4JCB9
C3MMC3	C3N4K5
C3MMC3	C4KG47
C3MMC3	A8A8N6
Q5YY71	Q5YY71
A7FVR9	A7FVR9
B9KD06	B9KD06
Q5V325	Q5V325
Q1JQA7	Q1JQA7
Q1JQA7	Q4V7R0
Q4AAI5	Q4AAI5
B4SFE7	B4SFE7
B4SFE7	Q3AU11
B4SFE7	A1BIQ7
B4SFE7	B3QQT5
B4SFE7	B3ENK5
Q2S1E4	Q2S1E4
B3CN46	B3CN46
Q06119	Q06119
P0CD75	P0CD75
P0CD75	B0BBG2
P0CD75	Q5L5S2
Q5WVD2	Q5WVD2
Q5WVD2	Q5X3Y7
Q5L5M1	Q5L5M1
A5CQ46	A5CQ46
Q117D0	Q117D0
Q117D0	Q5N5W2
Q117D0	P73646
F4KBF5	F4KBF5
B3PM40	B3PM40
A0A1H1XG33	A0A1H1XG33
O29781	O29781
O29781	Q57724
Q498E6	Q498E6
Q498E6	Q0V9E9
Q498E6	Q2YDW7
Q3Z8D9	Q3Z8D9
Q3Z8D9	A5FR84
O26009	O26009
O26009	Q1CRB6
P09805	P09805
Q2S2F5	Q2S2F5
D9TQ02	D9TQ02
Q06147	Q06147
Q06147	Q12246
P59390	P59390
P0C6D9	P0C6D9
P0C6D9	A5F385
Q5YVA5	Q5YVA5
Q5LAB4	Q5LAB4
Q03284	Q03284
Q23588	Q23588
Q54S77	Q54S77
O43895	O43895
P35809	P35809
P35809	A6YAP7
P35809	G4MWS3
P35809	B8NKE9
P35809	A2Q7I0
P35809	A1CCU0
P35809	P55333
P35809	B0XXF3
P35809	Q4WG11
P35809	Q0CFS3
P35809	P45705
P35809	A1CU59
P35809	A1DNU5
P35809	G2X5X8
P35809	I1S2K3
P35809	G2X0L1
P35809	P0CT49
P35809	P0CT48
P35809	P09850
P35809	Q2PGY1
P35809	G0RUP7
P35809	P48793
P35809	P36217
P35809	G4NA54
P35809	O43097
P54865	P54865
P9WKC0	P9WKC0
Q55FJ6	Q55FJ6
P75806	P75806
O34303	O34303
P45470	P45470
Q46871	Q46871
E7F021	E7F021
E7F021	B0S5D5
A0R2W4	A0R2W4
M5AWY0	M5AWY0
A3QFI1	A3QFI1
A3QFI1	A9AQW9
A3QFI1	B9JHU6
A3QFI1	B2S7L7
A3QFI1	D7A0Y3
A3QFI1	Q2YLF3
A3QFI1	A9M832
A3QFI1	A9WWR5
A3QFI1	A1BBM5
Q5ZKF6	Q5ZKF6
Q5ZKF6	Q2TAG6
P70715	P70715
A8GBC1	A8GBC1
A8GBC1	C6DCH7
A8GBC1	Q1C949
A8GBC1	A7MIZ2
A8GBC1	B7MGM4
A8GBC1	B7NNI9
A8GBC1	C4ZXT8
A8GBC1	B1X797
A8GBC1	A7ZY23
A8GBC1	A1A909
A8GBC1	B1IXL9
A8GBC1	B7NA10
A8GBC1	B6I7S1
A8GBC1	Q1REG3
A8GBC1	A4W8A9
A8GBC1	B7LJZ2
A8GBC1	B5XZA0
A8GBC1	Q57RH2
A8GBC1	B5FP52
A8GBC1	B5QX56
A8GBC1	B4TC39
A8GBC1	B4SZI8
A8GBC1	Q5PG56
A8GBC1	B2TVG3
A8GBC1	Q0T6J2
A8GBC1	A4TNQ8
A8GBC1	A7FKN1
A8GBC1	B1JSS6
A8GBC1	B2K8S8
Q58010	Q58010
O55171	O55171
O55171	P49753
Q4WJJ0	Q4WJJ0
Q4WJJ0	A0A194VNL2
Q4WJJ0	G4N6Z6
P28811	P28811
Q4K8K9	Q4K8K9
Q4K8K9	A4XXB7
Q4K8K9	Q48LF6
Q4K8K9	A6V1X0
Q4K8K9	B0KTW1
