Q0QFQ1	Q0QFQ1
A1U5G5	C5BHG5
A1U5G5	B6I427
A1U5G5	Q3YXI6
A1U5G5	B7LQD4
A1U5G5	Q4K4W8
A1U5G5	Q4ZMF8
A1U5G5	B5FHT9
A1U5G5	B5REG2
A1U5G5	B7I3L8
A1U5G5	B4TI55
A1U5G5	B2HV23
A1U5G5	C0PYX7
A1U5G5	B0VUU0
A1U5G5	B4TVT8
A1U5G5	A3M767
A1U5G5	A8GJU7
A1U5G5	B5YR96
A1U5G5	B7N0K6
A1U5G5	B7LZK6
A1U5G5	B1XG61
A1U5G5	A8A4L0
A1U5G5	B1IRR0
A1U5G5	B2K2H9
A1U5G5	P06961
A1U5G5	A9R7D9
A1U5G5	B7ND45
A1U5G5	B2U1G0
A1U5G5	B1JM22
A1U5G5	B8EBU8
A1U5G5	B5XU35
A1U5G5	A6TE35
A1U5G5	A7MJU1
A1U5G5	A9L5J0
A1U5G5	A3QBN1
A1U5G5	A8FS72
A1U5G5	Q0HG49
A1U5G5	Q0HSE2
A1U5G5	B1KHF1
A1U5G5	A1SRC9
A1U5G5	A7MWN9
A1U5G5	A5F5I2
A1U5G5	C3LQY9
A1U5G5	B5FB77
A1U5G5	C4K6G4
A1U5G5	B9MCK1
A1U5G5	A1TUW0
A1U5G5	C5CNM3
A1U5G5	A1WHX2
A1U5G5	B2JIM3
A1U5G5	B2T6V1
A1U5G5	B1YPB3
A1U5G5	A0KBA2
A1U5G5	B4E8K1
A1U5G5	Q0BB41
A1U5G5	Q39C44
A1U5G5	A2S800
A1U5G5	B1JZZ7
A1U5G5	A3NQD4
A1U5G5	A3N4P2
A1U5G5	Q63YC3
A1U5G5	Q1LS11
A1U5G5	Q2SM94
A1U5G5	Q477X0
A1U5G5	A6VN94
A1U5G5	Q3BXK9
A1U5G5	B4SIY9
A1U5G5	B0RNU6
A1U5G5	Q2NZ41
A1U5G5	A4SIG1
A1U5G5	Q493X4
A1U5G5	Q0ACP8
A1U5G5	C1DIX6
A1U5G5	Q60CQ4
A1U5G5	B4RVV4
A1U5G5	Q5F8K9
A1U5G5	A9LZC1
A1U5G5	A1KU50
Q2Y9Q1	Q2Y9Q1
Q2Y9Q1	Q2RYF0
Q2Y9Q1	Q60AB3
Q2Y9Q1	P52218
Q2Y9Q1	P29959
Q2Y9Q1	Q1GHY4
Q2Y9Q1	Q48GL0
Q2Y9Q1	Q4ZQZ7
Q2Y9Q1	Q1RKE4
Q2Y9Q1	Q11CZ6
Q2Y9Q1	Q1MAL7
Q2Y9Q1	Q13DS7
Q2Y9Q1	Q2YNU0
Q2Y9Q1	Q5H0W2
Q2Y9Q1	Q4UVG2
Q2Y9Q1	Q3BSL0
Q2Y9Q1	Q2P3U8
Q2Y9Q1	Q5FQN4
Q2Y9Q1	Q0AKQ2
Q2Y9Q1	P45032
Q2Y9Q1	Q4QLJ9
Q2Y9Q1	Q0I074
Q2Y9Q1	Q12I82
Q2Y9Q1	Q089M3
Q2Y9Q1	Q0HNQ5
Q2Y9Q1	Q31Z24
Q2Y9Q1	Q3Z006
Q2Y9Q1	P33931
Q2Y9Q1	Q1R9L8
Q2Y9Q1	Q5PKT6
Q2Y9Q1	P61377
Q2Y9Q1	Q5PI55
Q2Y9Q1	Q0VR80
Q2Y9Q1	Q1C647
Q2Y9Q1	Q487I2
Q2Y9Q1	Q2SE49
Q2Y9Q1	Q2G9A9
Q2Y9Q1	Q1GS38
Q2Y9Q1	Q5PBP5
Q2Y9Q1	P57013
Q2Y9Q1	O21280
D5TM67	D5TM67
D4AN26	D4AN26
Q1RII7	Q1RII7
P48827	P48827
P48827	A6N6J0
P48827	O14456
P48827	P0CB51
P48827	C5P230
Q5AD67	Q5AD67
Q5AD67	A5DUW8
Q5AD67	A5DNW6
Q5AD67	A3LN13
Q5AD67	Q21489
Q5AD67	A1D8E4
Q5AD67	A2QY22
Q5AD67	A1CJ34
Q5AD67	Q2U587
Q5AD67	O14147
Q5AD67	A7TTL0
G2WS87	G2WS87
G2WS87	Q4X0H6
G2WS87	A2QC57
G2WS87	P97995
G2WS87	G5EB74
G2WS87	O13281
G2WS87	E9EFJ1
G2WS87	J9VNT4
G2WS87	A0A0J9UMG2
G2WS87	O93809
G2WS87	G4N0X4
G2WS87	F9X2Z5
G2WS87	G2WS86
G2WS87	Q2UF72
G2WS87	A0A0J9UR47
G2WS87	G4N0X3
P45895	P45895
O74135	O74135
O74135	P29295
O74135	P23291
O74135	Q5ZLL1
O74135	P35508
O74135	P48730
O74135	Q5RC72
O74135	Q06486
O74135	Q5BP74
O74135	P49674
O74135	Q39050
O74135	P40235
O74135	Q556Y4
O74135	Q5ZJS0
O74135	Q4R9A9
O74135	Q62761
O74135	Q62762
O74135	Q5R4V3
Q28HW9	Q28HW9
Q28HW9	Q1RMV9
Q28HW9	Q20432
Q28HW9	Q3B7T6
Q28HW9	Q5U3T3
P67734	P67734
P67734	A0A2I9
P67734	P44953
P67734	Q5E8M6
O51497	O51497
P47506	P47506
D5E7G9	D5E7G9
D5E7G9	Q12WF3
D5E7G9	Q466A1
D5E7G9	Q3IRF2
D5E7G9	B9LQ33
D5E7G9	B0R6P7
D5E7G9	D3SYZ8
D5E7G9	O28218
D5E7G9	D2RFQ5
D5E7G9	D3RZQ1
D5E7G9	Q0W6V1
D5E7G9	D1Z1G0
D5E7G9	A9A8H9
D5E7G9	A2ST69
D5E7G9	B8GKC0
D5E7G9	A5UJW5
D5E7G9	O26710
D5E7G9	C9REF5
P25582	P25582
P56677	P56677
P56677	Q0IIH7
Q5RAJ5	Q5RAJ5
Q0TUK6	Q0TUK6
Q4WN54	Q4WN54
P24075	P24075
P95651	P95651
P95651	P0A1E1
P95651	P32131
O66129	O66129
O66129	P55785
O66129	P31114
O66129	P0AD58
O66129	P44916
A8A9Z2	A8A9Z2
A8A9Z2	Q58825
Q4J8I5	Q4J8I5
Q4J8I5	Q5FA21
Q4J8I5	Q31E66
Q4J8I5	Q62GE3
Q4J8I5	Q4ZLP9
Q4J8I5	Q3KJI8
Q4J8I5	A9B5I2
Q4J8I5	C6C1X6
Q4J8I5	Q316L3
Q4J8I5	B8J215
Q4J8I5	O33565
Q4J8I5	Q57AH5
Q4J8I5	P60601
Q4J8I5	P58788
Q4J8I5	Q2RNA5
Q4J8I5	P18785
Q4J8I5	Q5NMD4
Q4J8I5	Q4FNT5
Q4J8I5	P72138
Q4J8I5	Q5HCM2
Q4J8I5	Q2YZ69
Q4J8I5	Q5HKP0
Q4J8I5	Q5LU93
Q4J8I5	Q5WYE9
Q4J8I5	Q5ZXI1
Q4J8I5	O28019
Q4J8I5	Q4QN71
Q4J8I5	P57921
Q4J8I5	P44340
Q4J8I5	P59501
Q4J8I5	Q57MS0
Q4J8I5	Q66C52
Q4J8I5	P58237
Q4J8I5	P0A1R4
Q4J8I5	P60595
Q4J8I5	Q32EF2
Q4J8I5	Q3Z0G2
Q4J8I5	Q5HSJ1
Q4J8I5	Q5H0K8
Q4J8I5	Q4UU43
Q4J8I5	Q3BUF4
Q4J8I5	Q492K0
Q4J8I5	Q5ZW90
Q4J8I5	P16249
Q4J8I5	P9WMM1
Q4J8I5	P9WMM0
Q4J8I5	A9WQ58
Q4J8I5	Q039B3
Q4J8I5	O27568
Q4J8I5	Q3AD50
Q4J8I5	Q31AG5
Q4J8I5	B8G9S3
Q4J8I5	B9LI74
Q4J8I5	Q3AT63
Q4J8I5	Q5P793
Q4J8I5	Q3SEU6
Q4J8I5	A1W0U9
Q4J8I5	Q0P8U2
Q4J8I5	Q3ZY50
Q4J8I5	Q3Z7F2
Q4J8I5	Q24QJ3
Q4J8I5	B8FP22
Q4J8I5	Q2S299
Q4J8I5	A4ISR4
Q4J8I5	Q65EG1
Q4J8I5	O34565
Q4J8I5	Q5KVC8
Q4J8I5	C5D7P0
Q4J8I5	Q5WDI0
Q4J8I5	A9VLH5
Q4J8I5	C3P504
Q4J8I5	C3L9P9
Q4J8I5	B7JFZ3
Q4J8I5	B7INA1
Q4J8I5	C1EMQ5
Q4J8I5	B7HHG3
Q4J8I5	B7HKD2
Q4J8I5	A7GMU8
Q4J8I5	Q5FTN5
Q4J8I5	A8AY26
Q4J8I5	Q30PY0
Q4J8I5	Q02132
Q4J8I5	Q55805
Q4J8I5	B7KGN3
Q4J8I5	Q31N58
Q4J8I5	Q465U3
Q4J8I5	Q3AI95
Q0DY59	Q0DY59
Q0DY59	P34136
Q0DY59	P34135
O67189	O67189
Q57160	Q57160
Q57160	Q5SJP8
Q57160	A4IT51
A0A0K0JFP3	A0A0K0JFP3
P47330	P47330
P47330	Q601M6
P82536	P82536
F8J3D9	F8J3D9
Q12272	Q12272
Q3MV19	Q3MV19
Q3MV19	Q3ZCC3
Q3MV19	B6CJY4
Q3MV19	A7XUJ6
Q3MV19	B5DF45
F6H2F8	F6H2F8
P42393	P42393
P42393	P57366
P42393	Q44603
P42393	P59459
P42393	P46451
P42393	O25867
P20805	P20805
P20805	P22878
P20805	P19432
P20805	Q02154
P20805	P45626
P20805	Q42688
P20805	Q43127
P20805	Q43785
P20805	P00965
P20805	Q42624
P20805	Q42899
P20805	P52783
P20805	P24099
P20805	P51118
P20805	P14656
P20805	P14655
P20805	P38562
P20805	Q06378
P20805	P38561
P20805	P23712
P20805	P0CN84
P20805	P0CN85
P20805	Q09179
P20805	P51121
P20805	P15103
P20805	P16580
P20805	P04773
P20805	P15105
P20805	Q04831
P20805	P46410
P0CD61	P0CD61
P0CD61	P42881
P0CD61	P23338
P0CD61	P24140
P0CD61	P42867
P0CD61	P07286
Q0C161	Q0C161
Q0C161	Q0ANL8
Q0C161	A8ZQ66
Q0C161	Q3J0T3
Q0C161	B0B9D9
Q0C161	Q3KMZ0
Q0C161	B0BB18
Q0C161	O84035
Q0C161	B8D274
Q0C161	C1C727
Q0C161	B2IQ55
Q0C161	C3P025
Q0C161	C3LD96
Q0C161	B7INU9
Q0C161	C1EYD5
Q0C161	B7HVW2
Q0C161	B9J4E0
Q0C161	A0RKM3
Q0C161	Q1LT75
Q0C161	B8DT48
Q0C161	A4QCN5
Q0C161	B7GP85
Q0C161	C4LHI6
Q0C161	A7NND5
Q0C161	B9LDY3
Q0C161	A1SGG5
Q0C161	Q4JU18
P41908	P41908
Q12TN5	Q12TN5
Q12TN5	A9AB64
Q12TN5	A4FXR4
Q5M4D1	Q5M4D1
Q5M4D1	Q5LZR6
P10486	P10486
P10486	Q5HK76
P11405	P11405
F4HU58	F4HU58
P78581	P78581
P78581	D4AS70
A0A5S9I252	A0A5S9I252
M1VV66	M1VV66
P9WKC9	P9WKC9
P9WKC9	P9WKA9
Q02114	Q02114
O32462	O32462
O32462	O57932
Q29444	Q29444
Q3IZ78	Q3IZ78
Q3IZ78	A9WC34
P61894	P61894
Q2YTP0	Q2YTP0
Q2YTP0	Q2G2V3
Q2YTP0	A8FGK6
Q2YTP0	Q5HNB2
B9JUF7	B9JUF7
B9JUF7	C3M9X0
B9JUF7	A4WUJ2
B9JUF7	Q0BX37
B9JUF7	Q1MAE9
B9JUF7	B5ZU74
B9JUF7	B2SBF6
B9JUF7	C0RL20
B9JUF7	A9WYG6
B9JUF7	Q2GAJ2
B9JUF7	Q5HS71
B9JUF7	A1W1X7
B9JUF7	A5N8M0
B9JUF7	C1EQ75
B9JUF7	B8I164
B9JUF7	B7HG67
B9JUF7	Q5LHS7
B9JUF7	Q64YS9
B9JUF7	A9VTE3
B9JUF7	C0Z4V3
B9JUF7	B2TPE3
B9JUF7	Q5KZ14
B9JUF7	C5DAQ1
B9JUF7	A3DGI7
B9JUF7	C3LFT4
B9JUF7	A9BFW1
B9JUF7	A0RLI8
B9JUF7	B7IRT5
B9JUF7	A8LKX1
B9JUF7	A3PK84
B9JUF7	G4RES5
B9JUF7	A3QG19
B9JUF7	C5BF07
B9JUF7	B2K4Z5
B9JUF7	A0A1D3PDD4
B9JUF7	A4W5C7
B9JUF7	A4TH30
B9JUF7	B5XYD0
B9JUF7	Q664W1
B9JUF7	B1JJL9
B9JUF7	Q65IA5
B9JUF7	C6DFQ6
B9JUF7	A8FED0
B9JUF7	B4EYS9
B9JUF7	Q15RG1
B9JUF7	B5F1J1
B9JUF7	B5FQM3
B9JUF7	E8LIC0
B9JUF7	B5R7Q1
B9JUF7	A9N0M3
B9JUF7	B5BJS7
B9JUF7	A0KFJ6
B9JUF7	B8E7M2
B9JUF7	A4SRY4
B9JUF7	A6WLE9
B9JUF7	B5FA49
B9JUF7	A9KVF7
B9JUF7	Q12L09
B9JUF7	B8FWT4
B9JUF7	B4RUL1
B9JUF7	B0TMS3
B9JUF7	A8ANC0
B9JUF7	A8H6B7
B9JUF7	A7MPD4
B9JUF7	B8CRT5
B9JUF7	B7MIZ5
B9JUF7	A8FTB0
B9JUF7	B7LAV1
B9JUF7	B1KMU6
B9JUF7	B7MRD7
B9JUF7	Q328N3
B9JUF7	C5A0V0
B9JUF7	Q0SXZ2
B9JUF7	M9SGV8
B9JUF7	B1XC12
B9JUF7	A8A7A9
B9JUF7	A1AII3
B9JUF7	C4L881
B9JUF7	B7NFU9
B9JUF7	A1JRX9
B9JUF7	Q1R3T4
B9JUF7	A7FDF8
B9JUF7	B2IR95
B9JUF7	A3CNR2
B9JUF7	A8AWY1
B9JUF7	Q5LZD5
B9JUF7	Q5M3Y7
B9JUF7	Q03K93
B9JUF7	C4Z0T6
B9JUF7	C1CLS5
B9JUF7	Q04JH2
B9JUF7	C1CSJ6
B9JUF7	A9KPK9
B9JUF7	E2NPN0
B9JUF7	B1LCF0
B9JUF7	A5IIQ2
B9JUF7	B8IZQ7
B9JUF7	A2RN61
B9JUF7	A0A120HUS7
G2IQS8	G2IQS8
A0A3G1DJF0	A0A3G1DJF0
P74167	P74167
Q54ND5	Q54ND5
A7M907	A7M907
B3Q986	B3Q986
P58137	P58137
P58137	P0AGG3
P58137	P44498
Q01757	Q01757
Q00669	Q00669
Q00669	P48585
Q00669	P51551
Q00669	P23277
Q00669	P00334
Q00669	P51549
Q00669	Q07588
Q00669	P10807
Q00669	P07162
Q00669	P27581
Q00669	Q00671
Q00669	P07160
Q00669	P07159
Q00669	P37473
Q00669	Q03384
Q00669	B4M8Y0
Q00669	P26719
Q00669	P25988
Q00669	P23236
Q00669	P09370
Q00669	P48584
Q00669	P22245
Q00669	P48815
A0Q5S7	A0Q5S7
G0L322	G0L322
P0A956	P0A956
P0A956	P0A957
P0A956	P00885
P63483	P63483
P63483	Q5HG21
P63483	P63482
P26365	P26365
Q07121	Q07121
Q07121	Q07123
Q07121	P12807
Q11087	Q11087
Q3SZE3	Q3SZE3
A2BSP9	A2BSP9
A2BSP9	A3PEG1
A2BSP9	A2BY34
A2BSP9	Q319G0
A2BSP9	Q3AHU3
A2BSP9	Q46JD9
A2BSP9	A9BBV0
A2BSP9	Q4A729
A2BSP9	Q5WGU3
A2BSP9	C4XH52
A2BSP9	P59256
A2BSP9	Q10ZX6
A2BSP9	A8EWC8
A2BSP9	A1WZI0
A2BSP9	C5BHG2
A2BSP9	Q1R6S2
A2BSP9	A4WEJ1
A2BSP9	A1JQW7
A2BSP9	A7FE72
A2BSP9	Q1CME1
A2BSP9	B5F6A3
A2BSP9	A6VQI5
A2BSP9	A5UAM4
A2BSP9	A9MPV6
A2BSP9	A5UG86
A2BSP9	Q57JQ2
A2BSP9	P44603
A2BSP9	B5FHU2
A2BSP9	B5QZ43
A2BSP9	Q47W34
A2BSP9	B5BG18
A2BSP9	P67162
A2BSP9	P67161
A2BSP9	A6WKK5
A2BSP9	Q12KB8
A2BSP9	B0TIN9
A2BSP9	B5XU32
A2BSP9	A3QBM4
A2BSP9	B7MAZ5
A2BSP9	Q0HG43
A2BSP9	B7NJS2
A2BSP9	Q31WX6
A2BSP9	B7LZK9
A2BSP9	Q0T0K4
A2BSP9	B1XG64
A2BSP9	Q3YXI3
A2BSP9	A8A4L4
A2BSP9	B6I430
A2BSP9	B1LF51
A2BSP9	Q2NWE5
A2BSP9	A5VXI5
A2BSP9	Q02TI2
A2BSP9	C3K337
A2BSP9	Q3K5S2
A2BSP9	B0KJ83
A2BSP9	A9KFT7
A2BSP9	C3LS13
A2BSP9	A7MWQ0
A2BSP9	B5FB81
A2BSP9	B6EM14
A2BSP9	B9M1A8
A2BSP9	Q3AAU7
A2BSP9	Q67NS8
A2BSP9	B3CMU6
A2BSP9	Q163C2
A2BSP9	B8F6X1
A2BSP9	Q65RI0
A2BSP9	Q1AU71
A2BSP9	B4RLD8
A2BSP9	A1KTU8
A2BSP9	Q0AJ92
A2BSP9	B1I461
A2BSP9	Q2S8V8
A2BSP9	A4G2A5
A2BSP9	Q1LR23
A2BSP9	A6SV70
A2BSP9	B2SY66
A2BSP9	B2UB97
A2BSP9	B2JDU2
A2BSP9	Q475H6
A2BSP9	Q13UQ8
A2BSP9	B8GPT8
A2BSP9	Q0BCG3
A2BSP9	B1YVE9
A2BSP9	Q39DI4
A2BSP9	B4E9G9
A2BSP9	A9AGJ3
A2BSP9	Q3JVC1
A2BSP9	Q63WM5
A2BSP9	Q2T0L4
A2BSP9	Q5FK09
A2BSP9	A4JH88
A2BSP9	Q31EM0
A2BSP9	Q039D7
A2BSP9	Q15X19
A2BSP9	C1DCY1
A2BSP9	A3CN81
A2BSP9	Q3K0U5
A2BSP9	P67166
A2BSP9	P67167
A2BSP9	C0M7J7
A2BSP9	Q04L63
A2BSP9	B5E3M4
A2BSP9	Q5XCK1
A2BSP9	Q1JC74
A2BSP9	Q1JM58
A2BSP9	Q1J722
A2BSP9	A2REZ8
A2BSP9	B1IB20
A2BSP9	Q48U03
A2BSP9	B5XL22
A2BSP9	C0ME59
A2BSP9	Q5M0R8
A2BSP9	Q5M5A4
A2BSP9	C1CDJ9
A2BSP9	C1CS41
A2BSP9	A6QGQ6
A2BSP9	A5ISN6
A2BSP9	Q5KZ35
A2BSP9	P59250
A2BSP9	Q65J17
A2BSP9	Q45064
A2BSP9	C5DAS3
A2BSP9	A7GQU4
A2BSP9	Q637M1
A2BSP9	C1L2J2
A2BSP9	B8DG47
A2BSP9	A0AI87
A2BSP9	Q1WTS7
A2BSP9	Q24VA3
A2BSP9	P73933
A2BSP9	B4SGX7
A2BSP9	A1BJJ2
A2BSP9	B2G735
A2BSP9	A5VJM1
A2BSP9	Q17ZJ0
A2BSP9	A7ZBZ7
A2BSP9	Q5HWB0
A2BSP9	A8FKE6
A2BSP9	A7H515
A2BSP9	A6Q218
A2BSP9	A6LL73
A2BSP9	Q04TV3
A2BSP9	Q5N0E4
A2BSP9	Q31LI2
A2BSP9	Q3M918
A2BSP9	Q1IXF1
A2BSP9	Q5SJ11
A2BSP9	Q1IPR1
A2BSP9	Q0AXC2
A2BSP9	Q0ANY0
A2BSP9	Q1MIH8
A2BSP9	B3PW35
A2BSP9	Q2K9P7
A2BSP9	Q215Y7
A2BSP9	Q135I3
A2BSP9	A4YWG6
A2BSP9	C0RLC2
A2BSP9	A5VUT3
A2BSP9	P59246
A2BSP9	B2SB55
A2BSP9	A6X570
A2BSP9	Q578A0
A2BSP9	A9MBP1
A2BSP9	A9W739
A2BSP9	B7KWA0
A2BSP9	Q5FRH0
A2BSP9	Q0BTZ8
A2BSP9	Q2G7D3
A2BSP9	A7HIH5
A2BSP9	Q0C099
A2BSP9	Q4FLQ2
A2BSP9	A9IU40
A2BSP9	A1UT26
A2BSP9	A6U809
A2BSP9	Q2RIV5
A2BSP9	A6TS38
A2BSP9	Q2L004
A2BSP9	Q2A3Z1
A2BSP9	B0TYY2
A2BSP9	B2SDD0
A2BSP9	A0Q6X6
A2BSP9	Q5NFU6
A2BSP9	A1AXL0
A2BSP9	Q21UZ2
A2BSP9	A5IMD8
A2BSP9	B0K8N4
A2BSP9	B0K3E3
A2BSP9	A4J3P2
P37063	P37063
Q13523	Q13523
P70774	P70774
P70774	Q44058
P70774	O30920
P70774	A0A0A7XNA3
P70774	B0FLN1
P70774	P54291
P70774	O54451
P70774	Q51785
P70774	Q51522
P70774	P12747
P70774	P74945
P70774	P33883
P70774	P33904
P39524	P39524
P39524	G2X7W6
P39524	C7EXK4
P39524	P98200
P39524	B1AWN4
P39524	Q29449
P39524	P70704
A2QIL5	A2QIL5
A2QIL5	A1CHL6
A2QIL5	Q2UGZ7
A2QIL5	P0CP71
A2QIL5	Q0UY20
A2QIL5	Q4WPF2
A2QIL5	A7TIZ4
A2QIL5	J4W0G2
A2QIL5	A7KAL2
A2QIL5	P53104
A2QIL5	A6ZU07
O49691	O49691
O49691	O64762
F1LU71	F1LU71
F1LU71	Q4PEN0
F1LU71	F9XMX6
D5EV35	D5EV35
P30844	P30844
O07685	O07685
P33363	P33363
P33363	A7LXS8
P33363	A7LXU3
Q26783	Q26783
A0A1L8HU22	A0A1L8HU22
D3SQW0	D3SQW0
D3SQW0	A0RU82
Q5X170	Q5X170
Q5X170	D5TAM8
Q13423	Q13423
Q13423	P11024
P53164	P53164
O31875	O31875
O07564	O07564
P19048	P19048
Q5M8V2	Q5M8V2
Q5M8V2	A4FUG7
Q5M8V2	P0C025
Q1ACL0	Q1ACL0
Q1ACL0	P51266
Q1ACL0	Q32RM2
Q1ACL0	Q2QM55
Q1ACL0	O64688
Q1ACL0	Q5SLR3
Q1ACL0	P21839
Q1ACL0	Q55FN7
Q1ACL0	P21953
Q1ACL0	P35738
Q1ACL0	P47515
Q1ACL0	P75391
Q1ACL0	P0A0A1
Q1ACL0	P99063
Q1ACL0	P0A0A3
Q1ACL0	P0A0A2
Q1ACL0	P21882
Q1ACL0	P21874
Q1ACL0	P09061
Q1ACL0	Q1RJX3
Q1ACL0	Q4UKQ7
Q1ACL0	Q09171
Q1ACL0	G0RYE0
Q1ACL0	P52904
Q1ACL0	Q38799
Q1ACL0	P49432
Q1ACL0	P9WIS1
Q1ACL0	P9WIS0
O27397	O27397
Q5R7D1	Q5R7D1
Q5R7D1	Q5F485
Q5R7D1	Q54IV3
B1ZMD5	B1ZMD5
B1ZMD5	B5Z7F5
B1ZMD5	B6JM24
B1ZMD5	Q1CT77
B1ZMD5	P56419
B1ZMD5	A0LUE1
B1ZMD5	Q1QH78
B1ZMD5	A4YLB9
B1ZMD5	B0B7S2
B1ZMD5	Q3KM05
B1ZMD5	B0BBY7
B1ZMD5	A9WHG7
B1ZMD5	A7NPM9
B1ZMD5	A5US58
B1ZMD5	B9LBS4
B1ZMD5	Q5HGZ3
B1ZMD5	P68825
B1ZMD5	P68826
B1ZMD5	B9EB04
B1ZMD5	O31410
B1ZMD5	A0AHG3
B1ZMD5	C1C851
B1ZMD5	B8ZL02
B1ZMD5	B2IQS1
B1ZMD5	C1CLF5
B1ZMD5	C1CQR2
B1ZMD5	C0M9E1
B1ZMD5	B4U576
B1ZMD5	P68771
B1ZMD5	P0DC96
B1ZMD5	Q1JJW6
B1ZMD5	Q1JEV7
B1ZMD5	Q1J4M3
B1ZMD5	A2RGI0
B1ZMD5	P0DC97
B1ZMD5	A4W418
B1ZMD5	C0MFA6
B1ZMD5	A4VXS1
B1ZMD5	Q5M1R9
B1ZMD5	A8YUR0
B1ZMD5	Q042S1
B1ZMD5	B2G6P1
B1ZMD5	B2GBA3
B1ZMD5	C4ZEV9
B1ZMD5	B2V4B1
B1ZMD5	O05100
B1ZMD5	Q2RK25
B1ZMD5	B5YIL7
B1ZMD5	Q3ZXA9
B1ZMD5	Q3Z8F6
B1ZMD5	B8E0X7
B1ZMD5	B5YF46
B1ZMD5	B1XJP0
B1ZMD5	P73441
B1ZMD5	B0S139
B1ZMD5	A8F524
B1ZMD5	O51092
B1ZMD5	B0KA11
B1ZMD5	B1MIN9
B1ZMD5	C1B0D9
B1ZMD5	A1KFQ1
B1ZMD5	C1AKA5
B1ZMD5	A4T2T4
B1ZMD5	B2HQN4
B1ZMD5	A5TZF5
B1ZMD5	P9WIJ2
B1ZMD5	A8GMJ8
B1ZMD5	A8Z5V9
B1ZMD5	A0M3P3
B1ZMD5	B3ETT4
B1ZMD5	B3DUG9
B1ZMD5	Q2GE16
B1ZMD5	B2A2K1
B1ZMD5	B8FS81
B1ZMD5	B1I504
B1ZMD5	B2KD65
B1ZMD5	A4SFP2
B1ZMD5	B4SBG6
B1ZMD5	B3EE19
B1ZMD5	A8ZUK5
B1ZMD5	Q64VP5
B1ZMD5	A6L7J9
B1ZMD5	Q5LEQ9
B1ZMD5	P96113
B1ZMD5	Q5SLH2
B1ZMD5	B0TGS8
Q46495	Q46495
Q54UT2	Q54UT2
Q54U87	Q54U87
F9VNG5	F9VNG5
F9VNG5	Q58997
F9VNG5	P0DXC5
P06149	P06149
P06149	P45295
Q5MZI3	Q5MZI3
Q5MZI3	Q31ME5
Q5MZI3	B7JXS8
Q5MZI3	B7KDA3
Q5MZI3	Q55777
Q5MZI3	Q10XE8
Q5MZI3	A2C002
Q5MZI3	Q0I6T4
Q5MZI3	Q3AGW5
Q5MZI3	Q3AVZ5
Q5MZI3	Q31D08
Q5MZI3	A3PAP1
Q5MZI3	A8G2H9
P0CN19	P0CN19
P0CN19	Q54PW5
P0CN19	Q4IQ72
P0CN19	Q5AZJ7
P0CN19	Q4X0S7
P0CN19	P40487
P0CN19	Q5NCQ5
P0CN19	Q3SYT1
P0CN19	A0A8C2MDK8
P0CN19	Q5ZHX9
P0CN19	Q4PA25
P0CN19	A7SLX5
A1RU15	A1RU15
A1RU15	B1YAU2
A1RU15	A3MU14
P05468	P05468
P13382	P13382
P13382	P26019
P13382	P09884
P13382	O48653
Q4R7M4	Q4R7M4
P76038	P76038
Q58628	Q58628
Q58628	O27179
Q58628	Q03030
A1WTJ3	A1WTJ3
A1WTJ3	Q5YVM8
A1WTJ3	B9LHC1
A1WTJ3	A3QDX8
A1WTJ3	C0PVS5
A1WTJ3	Q66CG4
A1WTJ3	A6VP48
A1WTJ3	A0KKK9
A1WTJ3	A8GCK4
A1WTJ3	A4SME2
A1WTJ3	A1S5Z4
A1WTJ3	A8AID4
A1WTJ3	A3D5B9
A1WTJ3	A6T739
A1WTJ3	A9L4D0
A1WTJ3	B4EVC3
A1WTJ3	A8H3X8
A1WTJ3	A0KW50
A1WTJ3	A7MEW0
A1WTJ3	Q65TR8
A1WTJ3	A8FW61
A1WTJ3	Q0HVV6
A1WTJ3	A1RJ06
A1WTJ3	B1KDM8
A1WTJ3	Q32HW1
A1WTJ3	Q2NU82
A1WTJ3	Q1LT62
A1WTJ3	A7ZK49
A1WTJ3	P0A7E2
A1WTJ3	B7NM29
A1WTJ3	B7MS56
A1WTJ3	B7M874
A1WTJ3	B1X8P9
A1WTJ3	A7ZYP7
A1WTJ3	Q0TJB6
A1WTJ3	B1LJR7
A1WTJ3	Q1RDR9
A1WTJ3	C5BD71
A1WTJ3	B5FQY8
A1WTJ3	B4TDY5
A1WTJ3	B4T1Y8
A1WTJ3	Q5PGE0
A1WTJ3	A9N6Y4
A1WTJ3	B2JYR8
A1WTJ3	Q5ZUH7
A1WTJ3	A5ICX8
A1WTJ3	Q1J132
A1WTJ3	C1ASU1
A1WTJ3	C0ZZY4
A1WTJ3	A0PQW5
A1WTJ3	B1MPD4
A1WTJ3	P65909
A1WTJ3	A1KKI2
A1WTJ3	P46727
A1WTJ3	A3Q1C6
A1WTJ3	A1UHW0
A1WTJ3	P9WHL0
A1WTJ3	A1TAT2
A1WTJ3	A5UX75
A1WTJ3	A7NLW9
A1WTJ3	B9KNA2
A1WTJ3	Q3IZ94
A1WTJ3	A1SJF2
A1WTJ3	Q5QX65
A1WTJ3	A6WD43
A1WTJ3	A0JX31
A1WTJ3	B1W464
A1WTJ3	P57443
A1WTJ3	A1SX25
A1WTJ3	Q2GBY1
A1WTJ3	A0M4D0
A1WTJ3	A5FHT2
A1WTJ3	A6H0L5
A1WTJ3	A6T106
